id	loc	bytes	jp	en	edited_en
200:$49C7	231:$4A11	135	ヒゲチヨ<speaker>ふぉっふぉっふぉっ。<page><br> なにも つきすすむことだけが<br> ただしき道ではない。<page><box>ヒゲチヨ<speaker>ときには しりぞく<br> ゆうきも ひつようなのじゃよ。<page><box>	Higechiyo: Ho ho ho.<page><box>Higechiyo: Charging ahead is<br>not always the right path.<page><box>Higechiyo: Sometimes one<br>needs the courage to<br>retreat.<page><box>	
200:$4A1A	231:$4A99	75	うけつけが いないので<br>「<hspace:02>お助けゲート<hspace:02>」に 入れません。<page>	"You cannot enter the<br>""<hspace:02>Rescue Gate<hspace:02>"" because the<br>Receptionist is absent.<page>"	
200:$4A3E	231:$4AE5	101	この「<hspace:02>お助けゲート<hspace:02>」には<br>まだ入れません。<page><box>となりの 風来きゅうじょたいの<br>うけつけで 入れるようになります。<page><box>	"You cannot enter this<br>""<hspace:02>Rescue Gate<hspace:02>"" yet.<page><box>The Rescue Team Receptionist<br>next door can unlock it.<page><box>"	
200:$4A82	231:$4B4B	83	グッド<speaker>どうか お気をつけて！<page><br> 旅の神クロンの追い風を！<page><box>	Good: Please be careful!<page><box>Good: May Kron, god<br>of travelers, grant<br>you fair winds!<page><box>	
200:$4AA9	231:$4B9F	95	このダンジョンは アイテムを<br>もっていくことが できません。<page><box>アイテムを そうこに あずけるか<br>すてるかして ちょうせんして<br>下さい。<page><box>	You cannot bring items<br>into this dungeon.<page><box>Store or discard your<br>items before challenging it.<page><box>	
200:$4AF1	231:$4BFF	204	魔城竜兵<speaker>ほうこくッ！<page><box>魔城竜兵<speaker>だっそうしゃは<br> 2かいを とっぱし<br> とうとう1かいへ！<page><box>魔城竜兵<speaker>こ このままだと<br> 外に にげられてしまうっ！<page><box>魔城竜兵<speaker>も もし、、<page><br> にがしでもしたら、、<page><box>	Dragon Guard: Report!<page><box>Dragon Guard: The escapees<br>broke through the second<br>floor and reached the first!<page><box>Dragon Guard: At this<br>rate, they'll get outside!<page><box>Dragon Guard: I-if...<page><br>if we let them escape...<page><box>	
200:$4B70	231:$4CCC	36	魔城竜兵<speaker>わ わかっております！<br> うわわわ<EF><EF><EF><hspace:01>！<page><box>	Dragon Guard: Y-yes, sir!<br>Uwaaaah!<page><box>	
200:$4B94	231:$4CF1	66	魔城竜兵<speaker>おえっ！ ぜったいに<br> つかまえるんだっ！！<page><br> そうしないと オレたちが、、。<page><box>	Dragon Guard: Gack! We<br>have to catch them!!<page><br>Otherwise, we're...<page><box>	
200:$4BC9	231:$4D34	43	魔城竜兵<speaker>いたぞー！<br> あそこだー！<page><box>	Dragon Guard: There they are!<br>Over there!<page><box>	
200:$4BE3	231:$4D60	73	コッパ<speaker>わわっ！<br> まだ おっかけてくるし<br> 目の前には ワナが、、。<page><box>	Koppa: Whoa!<br>They're still chasing us, and<br>now there are traps ahead...<page><box>	
200:$4C0C	231:$4DAA	135	コッパ<speaker><name>！<br> ここは ナナメの動きだ！<page><box>コッパ<speaker>ナナメに動けば<br> てきから なぐられずに<br> うまく にげられる。<page><box>コッパ<speaker>がんばろうぜ！<br> <name>！<page><box>	Koppa: <name>!<br>We need to move<br>diagonally here!<page><box>Koppa: If we move<br>diagonally, we can get<br>away without being hit.<page><box>Koppa: Keep going,<br><name>!<page><box>	
200:$4C61	231:$4E32	48	ナナメは スタートボタンを<br>おしながらだと 動きやすいぞ。<delay:5A><page><box>	Hold START to make<br>diagonal movement easier.<delay:5A><page><box>	
200:$4C84	231:$4E63	45	セレクトボタンをおせば<br>ナナメのみ動くモードに なるぞ。<delay:5A><page><box>	Press SELECT to enter<br>diagonal-only mode.<delay:5A><page><box>	
200:$4CA6	231:$4E91	162	魔城強兵<speaker>ほうこくッ！<page><box>魔城強兵<speaker>ヤツら<br> 3かいまで きてますぜ！<page><box>魔城強兵<speaker>このままじゃ<br> にげられてしまいます！！<page><box><delay:1E>魔城竜兵<speaker>ムム まずいな、、。<page><box><delay:3C>	Strong Guard: Report!<page><box>Strong Guard: They've already<br>reached the third floor!<page><box>Strong Guard: At this<br>rate, they'll escape!!<page><box><delay:1E>Dragon Guard: Hm. That's<br>bad...<page><box><delay:3C>	
200:$4D10	231:$4F34	185	<D5><speaker>どうしたのだ？<page><box><delay:1E>魔城竜兵<speaker>ハッ！<page><br> じつは だっそうしゃが<br> いるのですが、、<page><box>魔城竜兵<speaker>コイツが また<br> クセモノでして、、。<page><box><delay:1E><D5><speaker>クセモノか、、。<page><br> りようする かちは<br> ありそうだな、、。<page><box>魔城竜兵<speaker>は？<page><box>	???: What is it?<page><box><delay:1E>Dragon Guard: Sir!<page><br>There are escapees, but...<page><box>Dragon Guard: They're<br>quite troublesome...<page><box><delay:1E>???: Troublesome, you say...<page><br>They may be useful.<page><box>Dragon Guard: Sir?<page><box>	
200:$4D99	231:$4FEE	30	<D5><speaker>よいか。<page><br> ワナを つかうのだ。<page><box>	???: Listen.<page><br>Use the traps.<page><box>	
200:$4DB0	231:$500D	75	<D5><speaker>ワナに かかったところを<br> いっきに ほかくしろ。<page><box><delay:1E>魔城竜兵<speaker>ハッ！！<page><box>	???: Once a trap catches<br>them, seize them at once.<page><box><delay:1E>Dragon Guard: Sir!!<page><box>	
200:$4DE1	231:$5059	79	魔城竜兵<speaker>ねむりガスの通路に<br> おいこむぞ！<page><box><delay:1E>魔城強兵<speaker>ハッ！！<page><box>	Dragon Guard: Drive them<br>into the Sleep Trap<br>corridor!<page><box><delay:1E>Strong Guard: Sir!!<page><box>	
200:$4E13	231:$50A9	111	魔城強兵<speaker>おえ<EE>！<br> ぜったい にがすな<EE>！！<page><box><delay:1E>コッパ<speaker>ひえ<EE>っ！ どんどん<br> にげないとラチがあかねえ<EE>！<page><box>	Strong Guard: Gack!<br>Don't let them escape!!<page><box><delay:1E>Koppa: Yikes! We have<br>to keep moving or<br>we'll never lose them!<page><box>	
200:$4E55	231:$5119	48	魔城兵<speaker>いたぞっ！<br> おい！ あそこだ<EE>っ！<page><box>	Rookie Guard: There they are!<br>Hey! Over there!<page><box>	
200:$4E72	231:$514A	38	コッパ<speaker>わわわっ！<br> まだ おってくるよ！<page><box>	Koppa: Whoa!<br>They're still after us!<page><box>	
200:$4E8B	231:$5171	38	コッパ<speaker>、、。<page>出口は<br> どっちなんだろうな？、、。<page><box>	Koppa: ...<page>Which way<br>is the exit...?<page><box>	
200:$4EAB	231:$5198	80	魔城兵<speaker>おっ！ ろうやから<br> ぬけだしたヤツがいるぞ！！<page><box>魔城兵<speaker>つかまえろっ！！<page><box>	Rookie Guard: Hey! Someone<br>broke out of the jail!!<page><box>Rookie Guard: Catch them!!<page><box>	
200:$4EE0	231:$51E9	33	コッパ<speaker>うわあっ！<br> 見つかっちまったよ。にげろ！<page><box>	Koppa: Aah!<br>They found us. Run!<page><box>	
200:$4F9C	220:$77B9	55	モンスターの人気ナンバーワン。<br>ウワサだと シッポがウマイらしい。	The most popular monster.<br>Its tail is said to be tasty.	
200:$4FC0	220:$77F1	53	木の矢でこうげきするこども。<br>ハッキリいって まだ こども。	A kid shooting Wooden Arrows.<br>It is still only a kid.	
200:$4FE1	220:$7827	38	ウシのすがたで 大きなオノを<br>ふりまわす。とても きょうあく。	A vicious bull wielding<br>a massive axe.	
200:$5002	220:$784E	49	キズついたモンスターがいれば<br>とんでいって ちりょうするウサギ。	A rabbit who warps over<br>to heal wounded monsters.	
200:$5023	220:$7880	53	ダンジョンで むねんの しをとげた<br>むしゃの なれのはて。コワモテだ。	A warrior who died here.<br>It still looks intimidating.	
200:$5047	220:$78B6	57	モンスターにのりうつり レベルを<br>上げる。もう うらみまくりだ。	Possesses monsters to raise<br>their level. Full of grudges.	
200:$5069	220:$78F0	54	近づくと あわててにげる。<br>たおせば おにぎりになるぞ。	Flees when you draw near.<br>Defeat it to get an Onigiri.	
200:$5087	220:$7927	57	チリリンと なかまをよびつける。<br>まいにち カミをセットしているぞ。	Rings to summon its allies.<br>It styles its hair every day.	
200:$50AA	220:$7961	54	はさみうちをねらって 前へうしろへ<br>回りこむ。けっこうてごわい。	Circles around to flank you.<br>A surprisingly tough foe.	
200:$50CD	220:$7998	54	たおして 食べると おいしいぞ。<br>にても むしても おいしいぞ。	Delicious once you defeat it.<br>Tasty boiled or steamed.	
200:$50EF	220:$79CF	59	大ほうでこうげきする。見た目も<br>心も みごとな オヤジだ。	Attacks with a huge cannon. A<br>fine old man, inside and out.	
200:$5111	220:$7A0B	55	どんなアイテムも おにぎりにかえる。<br>もう にぎりフェスティバルだ。	Turns any item into Onigiri.<br>It is an Onigiri festival!	
200:$5134	220:$7A43	56	アイテム1つに のろいをかける。<br>ムカツキ度 80ムカツキだ。	Curses one of your items.<br>Annoyance level: 80 out of 80.	
200:$5155	220:$7A7C	52	さいみんじゅつでムリヤリアイテムを<br>つかわせる。ちょっとだけなら、、。	Hypnotizes you into using<br>an item. Just this once...	
200:$5179	220:$7AB1	50	一人ぼっちの ガキだいしょう。<br>ダンジョンの ワルガキだ。	A lonely gang leader.<br>The dungeon's resident brat.	
200:$5199	220:$7AE4	53	鉄の矢でこうげきする。<br>ちょっと強いが まだ こども。	A kid shooting Iron Arrows.<br>Stronger, but only a kid.	
200:$51B8	220:$7B1A	57	あまりのにおいに 目もかすむ！<br>剣や盾が さびつくぞ。	Its stench blurs your sight!<br>It rusts swords and shields.	
200:$51D7	220:$7B54	53	石を投げつけてくる。とべない<br>ブタでもすごいと思いこんでいる。	Throws stones from afar.<br>A proud pig that cannot fly.	
200:$51FA	220:$7B8A	50	あつい炎で こうげきしてくる。<br>あたれば ほんのりミディアムだ。	Breathes scorching flames.<br>One hit cooks you rare.	
200:$521C	220:$7BBD	52	アイテムをふきとばされることがある。<br>のろわれたモノなら ラッキーだ。	May blow away your items.<br>Lucky if they were cursed!	
200:$5240	220:$7BF2	53	むひょうじょうで こうげきしてくる。<br>手にしたカマは アニキのお古だ。	Attacks without expression.<br>Its scythe is secondhand.	
200:$5266	220:$7C28	57	かなりドロボウ。とにかくドロボウ。<br>ギタンをぬすんでかくしてしまうぞ。	A thief through and through.<br>Steals and hides your Gitan.	
200:$528A	220:$7C62	57	どく草を なげつけてくる。<br>あたまは草ボサボサ。草ボサボサ。	Throws Poison Grass at you.<br>Its hair is wildly overgrown.	
200:$52AC	220:$7C9C	53	ときどき こんらんさせられる。<br>キュートなひとみに メロメロだ。	Sometimes confuses you.<br>Its cute eyes will charm you.	
200:$52CD	220:$7CD2	50	ときどきねむらされる。あまい声で<br>オクサマたちを とりこにするぞ。	May lull you to sleep.<br>Its sweet voice charms all.	
200:$52F0	220:$7D05	53	アイテムをぬすんで ワープする。<br>ぬすめないと ぎゃくギレするぞ。	Steals an item, then warps.<br>Throws a fit if it fails.	
200:$5312	220:$7D3B	53	すすり すすられ すい すわれ<br>ちからをすい出す すすりムシ。	Sip Leech drains Strength.<br>A true, blue slurping bug.	
200:$5333	220:$7D71	56	アイテムにばけていることがある。<br>いがいと ゆだんならない。	May be disguised as an item.<br>Do not let your guard down.	
200:$5352	220:$7DAA	60	杖のこうかを きゅうしゅうする。<br>こう見えても 肉が食べられるぞ。	Absorbs the effect of staves.<br>Strangely, its Meat is edible.	
200:$5378	220:$7DE7	55	ほうっておくと ボンヤリ穴を<br>ほり続ける。カベがあるかぎり、、。	Left alone, it keeps digging<br>as long as walls remain...	
200:$539B	220:$7E1F	57	ガイコツなのに たおすと肉になる。<br>ホネおしみせず たたかおう。	All bones, yet it makes Meat.<br>Fight without holding back!	
200:$53BD	220:$7E59	55	近づくまでは じっとしている。<br>ドッキリさせるのが ねらいだ。	Waits until you approach.<br>It loves startling wanderers.	
200:$53DE	220:$7E91	60	満ぷく度をちょっと下げられる。<br>ふぐさし、、ふぐヒレざけ、、。	Lowers your Fullness a little.<br>It dreams of fugu and sake...	
200:$5401	220:$7ECE	49	食べ物のようだけど バクダン。<br>しばらくすると バクハツする。	Looks like food, but is a bomb.<br>It soon explodes.	
200:$5423	220:$7F00	56	そのフロアの モンスターにばける。<br>ハヤブサてんぐに あこがれている。	Copies a monster on its floor.<br>It idolizes Falcon Tengu.	
200:$5447	220:$7F39	47	みさかいなく バクダンを投げつけて<br>くる。いつもイライラしてるらしい。	Throws bombs everywhere.<br>It always seems angry.	
200:$546C	220:$7F69	59	コワイ顔を とばしてこうげきする。<br>顔には ちょっと自しんがある。	Attacks by launching its face.<br>It takes pride in that face.	
200:$5491	220:$7FA5	55	モンスターを おこらせるのがうまい。<br>せいかくのわるい カンガルーだ。	Skilled at enraging monsters.<br>A mean-spirited kangaroo.	
